,TA,RH,P,WS,NETRAD,PPFD_IN,LE,H,USTAR,NEE,GPP,RECO,SWC_0to30cm_1
10/10/21 5:30,9.65,69.88,0,5.55,-74.17,0,-0.674,-62.343,0.457,1.36,0,1.36,0.065
10/10/21 6:00,9.65,69.43,0,7.05,-80.57,4.1,-0.572,-63.991,0.66,1.103,0,1.103,0.065
10/10/21 6:30,9.55,69.11,0,9.6,-76.94,32.14,-2.039,-50.364,0.755,0.597,-1.228,1.825,0.064
10/10/21 7:00,9.39,69.24,0,9.14,-62.74,75.5,4.549,-49.709,0.92,-0.957,-2.768,1.811,0.064
10/10/21 7:30,9.17,69.61,0,13.07,-42.33,131.57,-5.357,-24.945,1.056,-1.747,-3.537,1.789,0.064
10/10/21 8:00,9.6,66.07,0,9.57,45.62,338.17,25.787,46.45,0.873,-3.247,-5.077,1.831,0.063
10/10/21 8:30,10.54,57.74,0,12.4,199.41,676.53,16.458,127.5,0.934,-4.077,-5.998,1.92,0.061
10/10/21 9:00,10.78,52.52,0,12.1,258.27,808.77,10.412,189.515,0.902,-4.25,-6.194,1.944,0.061
10/10/21 9:30,10.84,50.75,0,9.06,338.64,977.67,31.366,264.239,1.004,-4.651,-6.601,1.95,0.061
10/10/21 10:00,10.23,51.98,0,11.92,408.05,1102.67,15.665,276.154,0.844,-4.194,-6.084,1.891,0.061
10/10/21 10:30,9.61,51.54,0,10.06,300.72,856.3,29.369,193.902,0.874,-3.703,-5.535,1.831,0.061
10/10/21 11:00,8.8,54.02,0,10.74,151.77,497.37,-4.583,130.041,0.737,-3.029,-4.783,1.755,0.062
10/10/21 11:30,8.56,51.89,0,11.46,157.47,475.9,2.11,98.04,0.878,-2.993,-4.726,1.733,0.062
10/10/21 12:00,8.32,49.27,0,9.63,100.97,419.2,4.424,136.134,0.766,-5.522,-7.232,1.71,0.062
10/10/21 12:30,9.85,42.32,0,9.43,375.69,1023.6,14.068,259.937,0.93,-4,-5.854,1.854,0.061
10/10/21 13:00,8.95,48.84,0,9.95,141.92,438.03,37.68,127.283,0.865,-4.304,-6.073,1.769,0.062
10/10/21 13:30,8.58,53.69,0,7.18,94.95,318.1,8.593,78.036,0.644,-1.746,-3.48,1.734,0.062
10/10/21 14:00,7.99,59.96,0,8.38,319.21,828.8,14.879,231.653,0.733,-1.886,-3.565,1.679,0.062
10/10/21 14:30,8.13,56.95,0,8.86,248.79,718.13,14.7,149.169,0.716,-3.6,-5.292,1.692,0.061
10/10/21 15:00,7.24,61,0,9.02,67.35,260.07,-15.138,78.348,0.701,-1.81,-3.421,1.611,0.062
10/10/21 15:30,5.66,74.44,0,8.25,81.51,265.57,18.491,51.149,0.615,-2.543,-4.011,1.468,0.064
10/10/21 16:00,4.85,75.74,0,7.72,59.99,173.2,-5.144,-24.946,0.595,0.737,-0.66,1.397,0.064
10/10/21 16:30,4.37,75.47,0,6.14,33.67,105.17,1.111,-1.11,0.418,1.653,-0.33,1.983,0.065
10/10/21 17:00,4.52,73.17,0,5.17,7.61,61.05,4.333,-14.84,0.461,2.57,0,2.57,0.065
10/10/21 17:30,3.89,73.16,0.146,9.08,-19.07,5.02,-26.669,-39.437,0.845,2.443,0,2.443,0.065
10/10/21 18:00,2.95,71.6,0,6.62,-73.83,0,2.867,-35.247,0.41,2.223,0,2.223,0.066
10/10/21 18:30,3.11,69.75,0,5.75,-86.07,0,-3.742,-44.591,0.424,1.766,0,1.766,0.066
10/10/21 19:00,3.1,68.65,0,4.37,-74.4,0,-1.064,-34.253,0.339,1.757,0,1.757,0.066
10/10/21 19:30,3.09,70.3,0,6.42,-53,0,0.433,-37.691,0.509,2.25,0,2.25,0.066
10/10/21 20:00,3.16,72.09,0,7.4,-42.77,0,-3.014,-30.846,0.688,1.508,0,1.508,0.066
10/10/21 20:30,2.95,72.34,0,6.62,-78.93,0,-2.787,-36.739,0.496,0.978,0,0.978,0.066
10/10/21 21:00,2.9,71.46,0,5.22,-71.43,0,-0.341,-33.687,0.398,0.811,0,0.811,0.066
10/10/21 21:30,2.76,71.84,0,6.39,-70.43,0,7.462,-64.257,0.575,1.546,0,1.546,0.066
10/10/21 22:00,2.88,67.67,0,7,-57.6,0,5.311,-46.532,0.545,1.717,0,1.717,0.066
10/10/21 22:30,2.95,65.94,0,5.42,-50.17,0,1.319,-29.7,0.42,0.718,0,0.718,0.066
10/10/21 23:00,2.8,67.96,0,4.79,-54.07,0,-1.376,-41.384,0.515,0.952,0,0.952,0.066
10/10/21 23:30,2.66,69.3,0,6.46,-67.27,0,-0.603,-48.882,0.598,0.453,0,0.453,0.066
10/11/21 0:00,2.44,70.25,0,7.13,-70.37,0,-0.44,-56.095,0.631,0.371,0,0.371,0.066
10/11/21 0:30,2.33,71.01,0,6.64,-68.9,0,0.992,-34.092,0.54,0.031,0,0.031,0.067
10/11/21 1:00,2.2,71.2,0,4.12,-42.17,0,-1.395,-30.356,0.251,0.461,0,0.461,0.067
10/11/21 1:30,2.07,71.7,0,4.05,-35.6,0,-1.855,-25.553,0.314,1.054,0,1.054,0.067
10/11/21 2:00,2.07,73.39,0,3.02,-41.5,0,-0.109,6.834,0.282,1.372,0,1.372,0.067
10/11/21 2:30,1.59,76.24,0,2.12,-56.5,0,5.904,-66.093,0.424,1.689,0,1.689,0.067
10/11/21 3:00,2.31,70.9,0,6.65,-58.9,0,7.081,-50.875,0.549,0.848,0,0.848,0.067
10/11/21 3:30,2.71,67.16,0,5.78,-56.3,0,2.159,-26.361,0.444,0.735,0,0.735,0.067
10/11/21 4:00,2.29,66.48,0,5.98,-68.83,0,6.027,-27.315,0.44,0.622,0,0.622,0.067
10/11/21 4:30,1.7,65.2,0,6.14,-84.6,0,0.119,-51.101,0.504,0.957,0,0.957,0.067
10/11/21 5:00,1.62,64.5,0,6.71,-86.7,0,-2.034,-60.897,0.538,1.118,0,1.118,0.067
10/11/21 5:30,1.59,62.93,0,5.91,-84.87,0,-0.258,-37.008,0.291,0.863,0,0.863,0.067
10/11/21 6:00,1.58,63.15,0,4.92,-84.53,3.11,-3.565,-57.124,0.381,1.03,0,1.03,0.068
10/11/21 6:30,1.85,63.78,0,4.58,-77.33,43.88,1.977,-49.757,0.525,-0.094,-1.24,1.146,0.068
10/11/21 7:00,2.6,61.34,0,5.76,-27.74,170.53,0.271,-5.288,0.493,-1.829,-3.035,1.206,0.067
10/11/21 7:30,3.16,59.09,0,6.23,47.13,350.6,7.641,82.726,0.55,-4.887,-6.14,1.253,0.065
10/11/21 8:00,3.62,56.72,0,8.04,131.1,523.73,21.508,103.405,0.75,-4.645,-5.937,1.291,0.064
10/11/21 8:30,4.12,52.41,0,7.05,210,691.93,31.791,153.663,0.709,-6.136,-7.47,1.334,0.062
10/11/21 9:00,4.43,49.14,0,8.4,280.57,845.5,14.185,167.401,0.732,-4.825,-6.185,1.361,0.062
10/11/21 9:30,4.73,47.09,0,8.97,341.87,991,22.446,240.439,0.748,-4.702,-6.089,1.387,0.062
10/11/21 10:00,5.26,44.46,0,7.18,380.43,1082.33,20.977,234.065,0.684,-4.927,-6.36,1.433,0.062
10/11/21 10:30,5.47,44,0,6.81,294.14,842.83,28.631,172.811,0.623,-3.988,-5.439,1.451,0.062
10/11/21 11:00,5.48,44.51,0,7.17,216.5,640.53,17.238,186.465,0.68,-4.193,-5.645,1.452,0.062
10/11/21 11:30,6.57,40.66,0,8.02,502.2,1331,38.871,280.59,0.555,-5.716,-7.265,1.549,0.062
10/11/21 12:00,6.91,38.96,0,7.65,476.25,1270.67,29.337,366.933,0.752,-5.481,-7.061,1.58,0.061
10/11/21 12:30,7.23,42.27,0,8.59,484.63,1319,28.538,358.407,0.794,-5.65,-7.26,1.609,0.06
10/11/21 13:00,7.25,41.56,0,10.98,481.47,1299,25.492,361.243,0.943,-5.784,-7.396,1.612,0.061
10/11/21 13:30,7.52,40.65,0,8.87,444.4,1217,23,279.444,0.816,-4.299,-5.935,1.636,0.06
10/11/21 14:00,7.38,42.76,0,9.2,398.26,1105.33,29.977,279.983,0.816,-3.29,-4.913,1.623,0.06
10/11/21 14:30,7.35,43.14,0,10.8,285.77,869.4,4.618,241.298,0.821,-3.037,-4.658,1.62,0.061
10/11/21 15:00,7.09,43.76,0,9.09,256.68,796.33,-2.443,196.183,0.805,-2.747,-4.344,1.597,0.061
10/11/21 15:30,6.94,43.66,0,8.96,157.93,593.87,12.181,107.799,0.659,-1.261,-2.844,1.583,0.062
10/11/21 16:00,6.77,45.06,0,9.46,68.94,410.13,-23.407,108.132,0.829,-1.196,-2.763,1.567,0.063
10/11/21 16:30,5.76,50.97,0,8.43,-7.4,228,-10.099,-3.48,0.651,0.498,-0.979,1.477,0.064
10/11/21 17:00,4.81,52.21,0,8.12,-82.54,61.73,2.275,-43.009,0.65,1.451,0,1.451,0.065
10/11/21 17:30,3.98,57.49,0,8.96,-98.1,9.24,-2.029,-51.754,0.643,1.763,0,1.763,0.065
10/11/21 18:00,3.52,59.41,0,6.53,-95.83,0,0.201,-51.62,0.543,1.921,0,1.921,0.066
10/11/21 18:30,3.05,60.95,0,5.55,-93.7,0,-1.916,-55.407,0.443,2.041,0,2.041,0.066
10/11/21 19:00,2.75,60.39,0,4.63,-90.53,0,1.215,-49.988,0.4,1.896,0,1.896,0.066
10/11/21 19:30,2.45,59.91,0,3.78,-87.57,0,0.255,-27.663,0.217,2.005,0,2.005,0.067
10/11/21 20:00,1.96,60.27,0,4.01,-82.57,0,-0.2,-22.833,0.173,2.388,0,2.388,0.067
10/11/21 20:30,1.5,60.69,0,3.05,-78.5,0,-0.809,-12.197,0.091,2.004,0,2.004,0.068
10/11/21 21:00,1.04,60.97,0,1.86,-74.87,0,0.734,18.908,0.135,1.186,0,1.186,0.068
10/11/21 21:30,-0.94,69.06,0,1.96,-73.1,0,1.295,2.773,0.076,0.443,0,0.443,0.068
10/11/21 22:00,-2.72,77.25,0,1.31,-72.9,0,1.205,-2.531,0.046,0.73,0,0.73,0.068
10/11/21 22:30,-3.67,79.92,0,1.41,-71.93,0,0.528,-5.827,0.076,1.504,0,1.504,0.069
10/11/21 23:00,-4.31,82.67,0,1.75,-70.63,0,0.256,-0.955,0.032,0.407,0,0.407,0.069
10/11/21 23:30,-4.45,83.83,0,1.92,-69.1,0,0.56,-3.068,0.053,0.97,0,0.97,0.069
10/12/21 0:00,-4.68,84.43,0,1.23,-67.4,0,1.424,-1.184,0.028,1.009,0,1.009,0.069
10/12/21 0:30,-4.99,85.83,0,0.93,-66.1,0,1.898,1.666,0.031,1.345,0,1.345,0.069
10/12/21 1:00,-5.74,88.23,0,1.46,-65.37,0,1.541,-1.869,0.054,1.628,0,1.628,0.07
10/12/21 1:30,-6,89.63,0,0.93,-62.9,0,0.107,0.053,0.025,2.479,0,2.479,0.07
10/12/21 2:00,-5.97,90.13,0,1.97,-61.8,0,-0.534,1.135,0.058,1.601,0,1.601,0.07
10/12/21 2:30,-5.75,88.2,0,0.59,-61.47,0,0.055,-2.28,0.022,0.937,0,0.937,0.07
10/12/21 3:00,-6.09,89.7,0,1.39,-61.47,0,1.758,4.228,0.054,0.255,0,0.255,0.07
10/12/21 3:30,-6.52,90.87,0,1.1,-61.37,0,0.469,4.826,0.032,0.191,0,0.191,0.07
10/12/21 4:00,-6.63,90.57,0,1.89,-60.1,0,1.031,-0.154,0.037,0.127,0,0.127,0.07
10/12/21 4:30,-6.68,91.87,0,1.27,-59.97,0,0.04,2.381,0.031,0.165,0,0.165,0.07
10/12/21 5:00,-7.01,91.57,0,0.13,-58.87,0,-0.033,-2.985,0.016,0.203,0,0.203,0.07
10/12/21 5:30,-7.24,91.03,0,0.06,-58.4,0,1.326,0.62,0.028,1.172,0,1.172,0.07
10/12/21 6:00,-7.77,90.77,0,1.57,-52.9,3.84,-1.391,-3.508,0.059,0.99,0,0.99,0.07
10/12/21 6:30,-7.36,89.57,0,0.3,-33.43,62.85,-0.085,0.205,0.024,-0.496,-1.01,0.514,0.07
10/12/21 7:00,-5.7,83.6,0,0.2,7.7,183.53,1.706,2.952,0.027,-2.232,-2.842,0.61,0.07
10/12/21 7:30,-3.1,78.84,0,0.84,94.58,384.1,5.177,16.338,0.07,-3.617,-4.427,0.811,0.068
10/12/21 8:00,-0.43,73.12,0,1.58,113.8,442.73,4.336,-7.538,0.044,-5.002,-6.012,1.011,0.066
10/12/21 8:30,2.65,56.49,0,1.85,197.06,642.5,-2.819,156.257,0.198,-6.386,-7.597,1.211,0.064
10/12/21 9:00,4.42,46.24,0,2.06,192.23,644.27,20.28,53.348,0.064,-2.861,-4.228,1.367,0.064
10/12/21 9:30,6.28,37.76,0,3.35,329.46,940.17,22.423,78.182,0.136,0.664,-0.859,1.523,0.062
10/12/21 10:00,6.79,32.52,0,3.18,238.21,740.53,5.196,74.218,0.16,-2.227,-3.796,1.569,0.062
10/12/21 10:30,7.26,29.91,0,3.33,274.72,797.47,-0.331,49.524,0.644,-0.38,-1.992,1.612,0.062
10/12/21 11:00,7.64,28.82,0,2.86,271.25,755.8,12.178,158.535,0.349,-1.101,-2.748,1.647,0.062
10/12/21 11:30,8.43,27.43,0,3.55,281.91,783.47,10.919,146.833,0.323,-0.866,-2.586,1.72,0.061
10/12/21 12:00,8.75,26.76,0,3.78,336.66,893.67,17.238,161.738,0.197,-1.591,-3.342,1.75,0.061
10/12/21 12:30,9.62,24.32,0,3.42,318.25,879.67,23.17,199.116,0.309,-2.029,-3.861,1.832,0.061
10/12/21 13:00,10.06,23.43,0,4.41,414.65,1162.33,16.046,219.323,0.34,-1.448,-3.323,1.875,0.06
10/12/21 13:30,10.42,23.5,0,2.61,209.32,704.57,34.674,47.436,0.299,-0.189,-2.098,1.909,0.06
10/12/21 14:00,10.72,21.28,0,4.31,262.46,795.77,62.222,196.927,0.529,-3.371,-5.309,1.938,0.061
10/12/21 14:30,10.43,24.77,0,6.4,170.78,553.07,9.452,157.048,0.788,-1.705,-3.615,1.91,0.061
10/12/21 15:00,9.62,31.71,0,9.85,122.2,439.4,12.815,100.386,0.787,-2.586,-4.419,1.833,0.061
10/12/21 15:30,9.31,33.44,0,8.5,79.19,284.77,29.864,67.86,0.714,-2.857,-4.661,1.803,0.062
10/12/21 16:00,9.04,35.57,0,6.66,14.72,131.04,22.634,7.427,0.608,0.561,-1.217,1.778,0.062
10/12/21 16:30,8.46,40.02,0,4.81,-16.78,41.63,18.336,-2.168,0.316,-0.025,-1.807,1.782,0.063
10/12/21 17:00,8.39,35.74,0,4.02,-22.61,33.24,69.742,-27.896,0.383,-0.61,-2.396,1.786,0.063
10/12/21 17:30,8.64,23.68,0,4,-30.6,3.35,23.106,-28.253,0.352,1.791,0,1.791,0.063
10/12/21 18:00,8.69,18.97,0,5.89,-23.7,0,-6.052,-12.339,0.376,0.833,0,0.833,0.063
10/12/21 18:30,8.29,23,0,4.01,-20.77,0,-21.651,-11.185,0.312,1.046,0,1.046,0.064
10/12/21 19:00,7.85,31.05,0,4.76,-20.4,0,6.397,-11.361,0.315,0.957,0,0.957,0.064
10/12/21 19:30,7.28,38.72,0,3.47,-17.1,0,-2.883,-4.982,0.227,1.434,0,1.434,0.064
10/12/21 20:00,6.63,46,0,3.17,-14.73,0,-2.71,-6.528,0.188,1.979,0,1.979,0.064
10/12/21 20:30,5.8,54.38,0,1.98,-10.77,0,2.28,-6.209,0.163,1.37,0,1.37,0.064
10/12/21 21:00,5.12,63.27,0,2.33,-7.13,0,-61.27,26.958,0.259,0.761,0,0.761,0.065
10/12/21 21:30,3.98,77.94,0.292,3.09,-3.37,0,-8.315,29.819,0.298,0.151,0,0.151,0.065
10/12/21 22:00,3.36,87.03,0,0.83,4.23,0,-3.507,,,0.341,0,0.341,0.065
10/12/21 22:30,3.26,88.5,0,0.73,6.33,0,1.301,1.559,0.208,0.721,0,0.721,0.065
10/12/21 23:00,3.31,87.73,0,,8.4,0,-10.336,44.764,0.319,0.721,0,0.721,0.065
10/12/21 23:30,3.29,86.93,0,0.55,5.13,0,-5.324,3.19,0.419,0.911,0,0.911,0.065
10/13/21 0:00,3.46,84.5,0,1.51,4.33,0,-15.145,8.045,0.206,1.101,0,1.101,0.065
10/13/21 0:30,4.44,76.82,0,4.94,1.43,0,-1.386,-30.335,0.207,1.927,0,1.927,0.065
10/13/21 1:00,4.59,76.89,0,6.05,0.6,0,-11.661,-61.172,0.515,2.845,0,2.845,0.066
10/13/21 1:30,5,76.38,0,7.73,-6.4,0,-1.796,-30.334,0.515,0.967,0,0.967,0.065
10/13/21 2:00,5.08,74.29,0,5.52,-23.93,0,4.808,-22.676,0.452,0.885,0,0.885,0.065
10/13/21 2:30,4.47,75.13,0,4.91,-30.77,0,0.663,-20.062,0.327,0.803,0,0.803,0.065
10/13/21 3:00,4.17,75.5,0,4.08,-28.17,0,-1.425,-20.776,0.29,0.458,0,0.458,0.065
10/13/21 3:30,4.08,75.06,0,5.95,-20.47,0,0.788,-22.659,0.547,0.345,0,0.345,0.065
10/13/21 4:00,3.63,70.18,0,8.59,-31.13,0,4.363,-36.249,0.757,0.83,0,0.83,0.065
10/13/21 4:30,3.17,66.69,0,7.21,-86.67,0,0.286,-56.053,0.592,0.957,0,0.957,0.066
10/13/21 5:00,2.76,67.03,0,6.7,-92.87,0,19.452,-71.194,0.752,0.997,0,0.997,0.066
10/13/21 5:30,2.59,62.29,0,8.59,-96.2,0,-4.098,-73.071,0.794,0.395,0,0.395,0.066
10/13/21 6:00,2.35,60.09,0,6.02,-88.57,2.57,7.212,-71.506,0.473,0.26,0,0.26,0.066
10/13/21 6:30,1.91,62.37,0,5.19,-74.28,42.97,7.389,-27.466,0.347,-0.073,-1.223,1.15,0.067
10/13/21 7:00,2.79,59.91,0,6.66,2.71,203.5,7.94,2.249,0.646,0.634,-0.589,1.222,0.066
10/13/21 7:30,3.82,55.95,0,6.71,64.46,345.3,12.183,54.395,0.587,-3.851,-5.159,1.308,0.065
10/13/21 8:00,4.23,56.05,0,8.57,137.08,474.83,21.405,93.12,0.86,-5.381,-6.724,1.343,0.064
10/13/21 8:30,4.57,55.57,0,8.75,120.65,451.27,18.274,119.287,0.923,-7.418,-8.79,1.372,0.063
10/13/21 9:00,5.13,52.99,0,11.9,237.58,722.7,28.557,185.014,0.956,-6.433,-7.854,1.421,0.063
10/13/21 9:30,5.71,49.83,0,9.85,345.54,983,25.937,214.971,0.949,-6.255,-7.727,1.472,0.062
10/13/21 10:00,6.22,48.29,0,10.93,387.8,1088.33,28.518,,,-5.304,-7.187,1.883,0.062
10/13/21 10:30,6.67,45.37,0,9.42,425.15,1182,31.099,291.084,0.909,-4.353,-5.911,1.558,0.062
10/13/21 11:00,6.92,46.03,0,9.03,456,1255,61.339,365.837,0.844,-4.702,-6.283,1.581,0.061
10/13/21 11:30,7.49,46,0,7.61,509.5,1342,64.151,426.011,0.711,-5.408,-7.041,1.633,0.061
10/13/21 12:00,7.5,46.46,0,8.73,448.39,1223.67,53.578,401.597,0.793,-5.913,-7.547,1.634,0.06
10/13/21 12:30,7.59,46.66,0,8.09,471.68,1260.67,27.66,365.996,0.911,-3.648,-5.29,1.643,0.06
10/13/21 13:00,7.74,46.94,0,9.39,509.9,1320.67,32.46,496.23,1.052,-5.221,-6.877,1.656,0.06
10/13/21 13:30,7.94,47.82,0,8.4,539.17,1378.33,32.716,309.035,0.818,-4.067,-5.741,1.675,0.059
10/13/21 14:00,6.8,55.56,0,9.46,287.49,832.7,24.492,200.551,0.746,-2.102,-3.672,1.57,0.06
10/13/21 14:30,6.52,57.87,0,7.73,141.31,470.03,-3.312,108.748,0.548,-1.473,-3.017,1.545,0.062
10/13/21 15:00,6.39,58.49,0,7.17,77.07,307.3,5.755,70.641,0.644,-1.203,-2.736,1.533,0.062
10/13/21 15:30,6.18,59.73,0,8.48,40.01,188.9,-4.556,52.431,0.644,-0.44,-1.954,1.514,0.063
10/13/21 16:00,5.64,63.34,0,7.25,27.1,189.07,4.881,34.328,0.558,0.307,-1.159,1.466,0.063
10/13/21 16:30,5.59,62.78,0,6.83,-9.62,81.55,2.575,7.432,0.514,1.743,-0.579,2.322,0.064
10/13/21 17:00,5.32,65.12,0,6.09,-20.77,17.97,-6.696,11.461,0.454,3.179,0,3.179,0.064
10/13/21 17:30,4.88,69.33,0,4.7,-25.13,2.63,-0.067,-4.704,0.316,3.343,0,3.343,0.064
10/13/21 18:00,4.73,70.42,0,2.51,-28.4,0,1.398,-9.047,0.207,2.341,0,2.341,0.064
10/13/21 18:30,4.42,73.22,0,5.89,-29.97,0,4.277,-17.233,0.429,2.465,0,2.465,0.064
10/13/21 19:00,4.45,71.44,0,5.87,-71.83,0,-6.379,-48.338,0.552,2.783,0,2.783,0.065
10/13/21 19:30,4.4,71.4,0,6.1,-61.23,0,3.324,-31.556,0.306,1.192,0,1.192,0.065
10/13/21 20:00,3.85,75.18,0,5.81,-67.8,0,-1.663,-56.586,0.486,1.734,0,1.734,0.065
10/13/21 20:30,4.04,72.9,0,6.59,-69.4,0,-3.349,-23.408,0.471,0.689,0,0.689,0.065
10/13/21 21:00,3.74,74.71,0,6.09,-69.67,0,1.694,-37.222,0.352,0.352,0,0.352,0.065
10/13/21 21:30,3.79,73.97,0,3.76,-42.63,0,-2.543,-20.71,0.353,0.485,0,0.485,0.065
10/13/21 22:00,3.55,74.58,0,4.06,-52.6,0,-9.269,-31.944,0.296,0.618,0,0.618,0.065
10/13/21 22:30,3.41,73.93,0,2.97,-65.43,0,-1.739,-24.534,0.129,0.751,0,0.751,0.066
10/13/21 23:00,3.95,70.76,0,5.6,-65.4,0,1.797,-57.449,0.638,0.246,0,0.246,0.066
10/13/21 23:30,4.58,68.47,0,6.66,-65.67,0,-0.878,-40.241,0.371,1.551,0,1.551,0.065
10/14/21 0:00,4.46,69.64,0,4.62,-63.53,0,-0.345,-48.583,0.444,0.916,0,0.916,0.065
10/14/21 0:30,4.66,67.02,0,5.37,-54.87,0,-2.392,-55.971,0.594,0.764,0,0.764,0.065
10/14/21 1:00,4.64,66.44,0,3.87,-71.13,0,-0.342,2.972,0.118,0.411,0,0.411,0.065
10/14/21 1:30,3.96,70.1,0,3.58,-68.77,0,-6.916,-95.168,0.32,3.99,0,3.99,0.066
10/14/21 2:00,4.84,67.42,0,5.5,-74.37,0,2.415,-37.36,0.205,2.316,0,2.316,0.066
10/14/21 2:30,4.81,66.98,0,3.32,-74.7,0,1.574,-19.348,0.153,1.07,0,1.07,0.066
10/14/21 3:00,2.85,74.4,0,2.72,-71.07,0,0.392,-7.131,0.079,0.393,0,0.393,0.067
10/14/21 3:30,1.68,78.79,0,2.12,-63.43,0,12.384,8.545,0.201,0.113,0,0.113,0.067
10/14/21 4:00,1.53,78.18,0,3.97,-36.47,0,8.061,-1.922,0.194,0.46,0,0.46,0.067
10/14/21 4:30,1.42,78.36,0,2.05,-23.7,0,4.863,,,0.806,0,0.806,0.067
10/14/21 5:00,0.83,80.8,0,1.65,-24.03,0,1.666,-2.184,0.061,1.153,0,1.153,0.067
10/14/21 5:30,0.37,83.33,0,1.03,-26.97,0,0.12,-12.237,0.061,1.5,0,1.5,0.067
10/14/21 6:00,0.4,83.73,0,0.85,-32.87,0,5.022,6.924,0.123,-1.014,-2.284,1.27,0.067
10/14/21 6:30,0.51,83.5,0,1.32,-2.14,21.72,5.624,-3.45,0.199,-1.931,-2.972,1.04,0.067
10/14/21 7:00,2.1,77.05,0,2.86,28.59,107.02,-0.707,-11.05,0.149,-0.364,-1.531,1.166,0.066
10/14/21 7:30,3.79,72.08,0,2.2,76.75,233.93,7.331,33.036,0.106,-2.139,-3.445,1.306,0.065
10/14/21 8:00,5.53,63.79,0,3.37,130.71,365.8,7.875,42.155,0.271,-1.825,-3.281,1.456,0.064
10/14/21 8:30,6.14,61.33,0,3.05,206.57,556.67,45.211,229.763,0.276,-5.547,-7.058,1.511,0.062
10/14/21 9:00,8.6,54.79,0,3.42,213.79,564.6,8.805,67.278,0.194,-4.704,-6.44,1.736,0.061
10/14/21 9:30,9.15,56.37,0,3.81,174.16,475.9,12.411,83.472,0.401,-3.433,-5.221,1.788,0.061
10/14/21 10:00,9.87,55.45,0,6.63,172.64,491.03,7.44,103.908,0.504,-3.228,-5.084,1.856,0.061
10/14/21 10:30,9.74,57.35,0,4.78,163.81,482.93,14.364,107.003,0.477,-4.095,-5.939,1.844,0.061
10/14/21 11:00,10.42,55.26,0,5.63,200.13,553.97,56.834,161.94,0.626,-4.595,-6.504,1.909,0.061
10/14/21 11:30,10.69,55.93,0,6.89,394.3,1020,22.826,182.43,0.632,-4.266,-6.202,1.936,0.061
10/14/21 12:00,10.89,54.95,0,7.76,376.01,1011,34.566,,0.823,-5.336,-7.29,1.954,0.06
10/14/21 12:30,11.14,54.44,0,8.15,276.68,778.07,15.191,222.539,0.692,-3.511,-5.49,1.979,0.06
10/14/21 13:00,11.47,54.24,0,9.91,399.13,1123,1.243,304.054,0.823,-4.272,-6.283,2.012,0.06
10/14/21 13:30,10.79,58.37,0,9.85,357.93,1047,9.944,301.761,0.958,-3.71,-5.655,1.945,0.059
10/14/21 14:00,11.24,55.45,0,9.47,341.16,1014,23.99,241.395,0.976,-2.876,-4.866,1.989,0.059
10/14/21 14:30,11.22,54.62,0,11.58,341.77,984,23.124,312.056,1.046,-2.928,-4.915,1.987,0.06
10/14/21 15:00,11,55.6,0,10.65,275.9,826.07,13.818,183.416,1.025,-1.08,-3.045,1.965,0.06
10/14/21 15:30,10.62,57.07,0,9.66,131.36,537.03,9.388,113.629,0.841,-0.132,-2.06,1.928,0.061
10/14/21 16:00,10.32,57.09,0,8.2,66.71,397.87,-2.541,72.832,0.804,-0.122,-2.022,1.9,0.062
10/14/21 16:30,9.92,58.68,0,8.46,-3.05,214.87,0.772,9.089,0.687,0.804,-1.057,1.861,0.062
10/14/21 17:00,9.05,62.37,0,7.51,-70.8,50.63,7.609,-53.998,0.614,3.394,0,3.394,0.063
10/14/21 17:30,8.38,66.67,0,7.79,-85.07,5.77,-2.4,-48.837,0.635,2.745,0,2.745,0.063
10/14/21 18:00,7.95,67.91,0,6.99,-84.37,0,-1.566,-50.213,0.451,3.117,0,3.117,0.064
10/14/21 18:30,7.54,68.84,0,4.51,-82.5,0,-1.748,-52.536,0.401,3.196,0,3.196,0.064
10/14/21 19:00,7.17,69.89,0,4.88,-79.97,0,1.026,-39.938,0.281,1.809,0,1.809,0.064
10/14/21 19:30,6.73,70.54,0,2.99,-76.73,0,-0.662,-31.222,0.172,1.525,0,1.525,0.065
10/14/21 20:00,5.84,75.4,0,3.18,-71.1,0,1.398,-29.56,0.154,2.325,0,2.325,0.065
10/14/21 20:30,4.66,78.86,0,2.56,-66.3,0,-2.983,,0.064,2.353,0,2.353,0.066
10/14/21 21:00,1.46,86.2,0,2.16,-61.33,0,5.307,-0.085,0.111,1.713,0,1.713,0.066
10/14/21 21:30,0.7,87.1,0,1.44,-57.73,0,3.303,-0.612,0.096,1.073,0,1.073,0.067
10/14/21 22:00,-0.05,87.87,0,1.36,-56,0,0.216,-3.838,0.054,0.433,0,0.433,0.067
10/14/21 22:30,-0.86,88.9,0,0.41,-54.83,0,-0.633,-0.161,0.04,0.52,0,0.52,0.067
10/14/21 23:00,-1.43,90.13,0,1.24,-54.7,0,-0.199,-3.514,0.037,0.788,0,0.788,0.067
10/14/21 23:30,-2.25,92.07,0,0.4,-54.23,0,3.263,3.136,0.066,0.355,0,0.355,0.068
10/15/21 0:00,-2.52,94.03,0,0.38,-53.3,0,-1.191,2.125,0.067,0.422,0,0.422,0.068
10/15/21 0:30,-2.77,94.17,0,0.6,-52.63,0,-0.033,-3.548,0.054,0.49,0,0.49,0.068
10/15/21 1:00,-2.96,94.47,0,0.69,-39.1,0,0.322,-2.462,0.046,0.414,0,0.414,0.068
